생산일자,판매코드,판매명,품목코드,제품명,실적수량,수주번호,이니셜,구분
2025-08-25,T3409A-02.50PIN,(NEW)O2O2 D_Blending Rose EX,P3409A-02.50PIN,O2O2 D_Blending Rose EX,800,203000000000.0,DD0018,수출
2025-08-25,T3409A-03.25PIN,(NEW)O2O2 D_Blending Rose EX,P3409A-03.25PIN,O2O2 D_Blending Rose EX,800,203000000000.0,DD0018,수출
2025-08-25,T3409A-04.00PIN,(NEW)O2O2 D_Blending Rose EX,P3409A-04.00PIN,O2O2 D_Blending Rose EX,600,203000000000.0,DD0018,수출
2025-08-25,T3409A-04.50PIN,(NEW)O2O2 D_Blending Rose EX,P3409A-04.50PIN,O2O2 D_Blending Rose EX,700,203000000000.0,DD0018,수출
2025-08-25,T3409A-05.00PIN,(NEW)O2O2 D_Blending Rose EX,P3409A-05.00PIN,O2O2 D_Blending Rose EX,700,203000000000.0,DD0018,수출
2025-08-25,T3409A-06.00PIN,(NEW)O2O2 D_Blending Rose EX,P3409A-06.00PIN,O2O2 D_Blending Rose EX,700,203000000000.0,DD0018,수출
2025-08-25,T3409A-07.00PIN,(NEW)O2O2 D_Blending Rose EX,P3409A-07.00PIN,O2O2 D_Blending Rose EX,600,203000000000.0,DD0018,수출
2025-08-25,T3409A-08.00PIN,(NEW)O2O2 D_Blending Rose EX,P3409A-08.00PIN,O2O2 D_Blending Rose EX,500,203000000000.0,DD0018,수출
2025-08-25,T3407A-00.00ASG,(NEW)O2O2 D_Ash Gray EX,P3407A-00.00ASG,O2O2 D_Ash Gray EX,"1,600",203000000000.0,DD0018,수출
2025-08-25,T3407A-03.00ASG,(NEW)O2O2 D_Ash Gray EX,P3407A-03.00ASG,O2O2 D_Ash Gray EX,600,203000000000.0,DD0018,수출
2025-08-25,T3407A-03.25ASG,(NEW)O2O2 D_Ash Gray EX,P3407A-03.25ASG,O2O2 D_Ash Gray EX,500,203000000000.0,DD0018,수출
2025-08-25,T3407A-03.50ASG,(NEW)O2O2 D_Ash Gray EX,P3407A-03.50ASG,O2O2 D_Ash Gray EX,600,203000000000.0,DD0018,수출
2025-08-25,T3407A-03.75ASG,(NEW)O2O2 D_Ash Gray EX,P3407A-03.75ASG,O2O2 D_Ash Gray EX,600,203000000000.0,DD0018,수출
2025-08-25,T3407A-04.00ASG,(NEW)O2O2 D_Ash Gray EX,P3407A-04.00ASG,O2O2 D_Ash Gray EX,800,203000000000.0,DD0018,수출
2025-08-25,T3407A-04.50ASG,(NEW)O2O2 D_Ash Gray EX,P3407A-04.50ASG,O2O2 D_Ash Gray EX,600,203000000000.0,DD0018,수출
2025-08-25,T3407A-05.00ASG,(NEW)O2O2 D_Ash Gray EX,P3407A-05.00ASG,O2O2 D_Ash Gray EX,800,203000000000.0,DD0018,수출
2025-08-25,T3407A-06.00ASG,(NEW)O2O2 D_Ash Gray EX,P3407A-06.00ASG,O2O2 D_Ash Gray EX,800,203000000000.0,DD0018,수출
2025-08-25,T3407A-06.50ASG,(NEW)O2O2 D_Ash Gray EX,P3407A-06.50ASG,O2O2 D_Ash Gray EX,600,203000000000.0,DD0018,수출
2025-08-25,T3407A-07.50ASG,(NEW)O2O2 D_Ash Gray EX,P3407A-07.50ASG,O2O2 D_Ash Gray EX,500,203000000000.0,DD0018,수출
2025-08-25,T3406A-01.00ASB,(NEW)O2O2 D_Ash Brown EX,P3406A-01.00ASB,O2O2 D_Ash Brown EX,600,203000000000.0,DD0018,수출
2025-08-25,T3406A-04.50ASB,(NEW)O2O2 D_Ash Brown EX,P3406A-04.50ASB,O2O2 D_Ash Brown EX,500,203000000000.0,DD0018,수출
2025-08-25,T3406A-05.00ASB,(NEW)O2O2 D_Ash Brown EX,P3406A-05.00ASB,O2O2 D_Ash Brown EX,600,203000000000.0,DD0018,수출
2025-08-25,T3405A-00.00SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,500,203000000000.0,DD0018,수출
2025-08-25,T3405A-03.00SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-03.00SPC,O2O2 D_Sepia Choco EX,"1,000",203000000000.0,DD0018,수출
2025-08-25,T3405A-03.50SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-03.50SPC,O2O2 D_Sepia Choco EX,600,203000000000.0,DD0018,수출
2025-08-25,T3405A-04.25SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-04.25SPC,O2O2 D_Sepia Choco EX,500,203000000000.0,DD0018,수출
2025-08-25,T3405A-04.75SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-04.75SPC,O2O2 D_Sepia Choco EX,800,203000000000.0,DD0018,수출
2025-08-25,T3405A-05.00SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-05.00SPC,O2O2 D_Sepia Choco EX,"1,000",203000000000.0,DD0018,수출
2025-08-25,T3405A-05.50SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-05.50SPC,O2O2 D_Sepia Choco EX,"1,000",203000000000.0,DD0018,수출
2025-08-25,T3405A-06.50SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-06.50SPC,O2O2 D_Sepia Choco EX,600,203000000000.0,DD0018,수출
2025-08-25,T3405A-07.50SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-07.50SPC,O2O2 D_Sepia Choco EX,500,203000000000.0,DD0018,수출
2025-08-25,T3405A-09.00SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-09.00SPC,O2O2 D_Sepia Choco EX,500,203000000000.0,DD0018,수출
2025-08-27,T3405A-00.00SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,900,203000000000.0,DD0021,수출
2025-08-27,T3405A-01.00SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-01.00SPC,O2O2 D_Sepia Choco EX,900,203000000000.0,DD0021,수출
2025-08-27,T3405A-03.75SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-03.75SPC,O2O2 D_Sepia Choco EX,900,203000000000.0,DD0021,수출
2025-08-27,T3405A-04.50SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-04.50SPC,O2O2 D_Sepia Choco EX,900,203000000000.0,DD0021,수출
2025-08-27,T3405A-06.00SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-06.00SPC,O2O2 D_Sepia Choco EX,900,203000000000.0,DD0021,수출
2025-08-27,T3405A-06.50SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-06.50SPC,O2O2 D_Sepia Choco EX,30,203000000000.0,DD0021,수출
2025-08-27,T3405A-07.50SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-07.50SPC,O2O2 D_Sepia Choco EX,120,203000000000.0,DD0021,수출
2025-08-27,T3405A-08.00SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-08.00SPC,O2O2 D_Sepia Choco EX,120,203000000000.0,DD0021,수출
2025-08-27,T3405A-10.00SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-10.00SPC,O2O2 D_Sepia Choco EX,120,203000000000.0,DD0021,수출
2025-08-27,T3406A-00.00ASB,(NEW)O2O2 D_Ash Brown EX,P3406A-00.00ASB,O2O2 D_Ash Brown EX,900,203000000000.0,DD0021,수출
2025-08-27,T3406A-02.25ASB,(NEW)O2O2 D_Ash Brown EX,P3406A-02.25ASB,O2O2 D_Ash Brown EX,900,203000000000.0,DD0021,수출
2025-08-27,T3406A-06.50ASB,(NEW)O2O2 D_Ash Brown EX,P3406A-06.50ASB,O2O2 D_Ash Brown EX,60,203000000000.0,DD0021,수출
2025-08-27,T3406A-07.50ASB,(NEW)O2O2 D_Ash Brown EX,P3406A-07.50ASB,O2O2 D_Ash Brown EX,30,203000000000.0,DD0021,수출
2025-08-27,T3407A-03.25ASG,(NEW)O2O2 D_Ash Gray EX,P3407A-03.25ASG,O2O2 D_Ash Gray EX,900,203000000000.0,DD0021,수출
2025-08-27,T3407A-06.50ASG,(NEW)O2O2 D_Ash Gray EX,P3407A-06.50ASG,O2O2 D_Ash Gray EX,150,203000000000.0,DD0021,수출
2025-08-27,T3407A-07.50ASG,(NEW)O2O2 D_Ash Gray EX,P3407A-07.50ASG,O2O2 D_Ash Gray EX,60,203000000000.0,DD0021,수출
2025-08-27,T3407A-08.50ASG,(NEW)O2O2 D_Ash Gray EX,P3407A-08.50ASG,O2O2 D_Ash Gray EX,90,203000000000.0,DD0021,수출
2025-09-19,T3408A-00.00BRW,(NEW)O2O2 D_Blending Hazel EX,P3408A-00.00BRW,O2O2 D_Blending Hazel EX,10,203000000000.0,D1757,수출
2025-09-19,T3409A-00.00PIN,(NEW)O2O2 D_Blending Rose EX,P3409A-00.00PIN,O2O2 D_Blending Rose EX,10,203000000000.0,D1757,수출
2025-09-19,T3406A-00.00ASB,(NEW)O2O2 D_Ash Brown EX,P3406A-00.00ASB,O2O2 D_Ash Brown EX,10,203000000000.0,D1757,수출
2025-09-19,T3407A-00.00ASG,(NEW)O2O2 D_Ash Gray EX,P3407A-00.00ASG,O2O2 D_Ash Gray EX,10,203000000000.0,D1757,수출
2025-09-19,T3405A-00.00SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,10,203000000000.0,D1757,수출
2025-10-22,T3406A-01.50ASB,(NEW)O2O2 D_Ash Brown EX,P3406A-01.50ASB,O2O2 D_Ash Brown EX,900,203000000000.0,YL0292,수출
2025-10-22,T3406A-06.50ASB,(NEW)O2O2 D_Ash Brown EX,P3406A-06.50ASB,O2O2 D_Ash Brown EX,30,203000000000.0,YL0292,수출
2025-10-22,T3406A-07.00ASB,(NEW)O2O2 D_Ash Brown EX,P3406A-07.00ASB,O2O2 D_Ash Brown EX,90,203000000000.0,YL0292,수출
2025-10-22,T3407A-00.00ASG,(NEW)O2O2 D_Ash Gray EX,P3407A-00.00ASG,O2O2 D_Ash Gray EX,900,203000000000.0,YL0292,수출
2025-10-22,T3407A-07.00ASG,(NEW)O2O2 D_Ash Gray EX,P3407A-07.00ASG,O2O2 D_Ash Gray EX,150,203000000000.0,YL0292,수출
2025-10-22,T3407A-10.00ASG,(NEW)O2O2 D_Ash Gray EX,P3407A-10.00ASG,O2O2 D_Ash Gray EX,90,203000000000.0,YL0292,수출
2025-10-22,T3405A-01.50SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-01.50SPC,O2O2 D_Sepia Choco EX,900,203000000000.0,YL0292,수출
2025-10-22,T3405A-03.25SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-03.25SPC,O2O2 D_Sepia Choco EX,900,203000000000.0,YL0292,수출
2025-10-22,T3405A-06.50SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-06.50SPC,O2O2 D_Sepia Choco EX,180,203000000000.0,YL0292,수출
2025-10-22,T3405A-07.00SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-07.00SPC,O2O2 D_Sepia Choco EX,30,203000000000.0,YL0292,수출
2025-10-22,T3405A-08.50SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-08.50SPC,O2O2 D_Sepia Choco EX,30,203000000000.0,YL0292,수출
2025-10-22,T3405A-10.00SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-10.00SPC,O2O2 D_Sepia Choco EX,30,203000000000.0,YL0292,수출
2025-10-27,T3408A-00.00BRW,(NEW)O2O2 D_Blending Hazel EX,P3408A-00.00BRW,O2O2 D_Blending Hazel EX,90,203000000000.0,D1777,수출
2025-10-27,T3406A-00.00ASB,(NEW)O2O2 D_Ash Brown EX,P3406A-00.00ASB,O2O2 D_Ash Brown EX,90,203000000000.0,D1777,수출
2025-10-27,T3407A-00.00ASG,(NEW)O2O2 D_Ash Gray EX,P3407A-00.00ASG,O2O2 D_Ash Gray EX,90,203000000000.0,D1777,수출
2025-10-27,T3405A-00.00SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,90,203000000000.0,D1777,수출
2025-10-27,T3409A-00.00PIN,(NEW)O2O2 D_Blending Rose EX,P3409A-00.00PIN,O2O2 D_Blending Rose EX,90,203000000000.0,D1777,수출
2025-10-27,T3408A-00.00BRW,(NEW)O2O2 D_Blending Hazel EX,P3408A-00.00BRW,O2O2 D_Blending Hazel EX,90,203000000000.0,D1778,수출
2025-10-27,T3406A-00.00ASB,(NEW)O2O2 D_Ash Brown EX,P3406A-00.00ASB,O2O2 D_Ash Brown EX,90,203000000000.0,D1778,수출
2025-10-27,T3407A-00.00ASG,(NEW)O2O2 D_Ash Gray EX,P3407A-00.00ASG,O2O2 D_Ash Gray EX,90,203000000000.0,D1778,수출
2025-10-27,T3405A-00.00SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,90,203000000000.0,D1778,수출
2025-10-27,T3409A-00.00PIN,(NEW)O2O2 D_Blending Rose EX,P3409A-00.00PIN,O2O2 D_Blending Rose EX,90,203000000000.0,D1778,수출
2025-12-10,T3405A-00.00SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,5,203000000000.0,HW0237,수출
2025-12-10,T3406A-00.00ASB,(NEW)O2O2 D_Ash Brown EX,P3406A-00.00ASB,O2O2 D_Ash Brown EX,5,203000000000.0,HW0237,수출
2025-12-10,T3407A-00.00ASG,(NEW)O2O2 D_Ash Gray EX,P3407A-00.00ASG,O2O2 D_Ash Gray EX,5,203000000000.0,HW0237,수출
2025-12-10,T3408A-00.00BRW,(NEW)O2O2 D_Blending Hazel EX,P3408A-00.00BRW,O2O2 D_Blending Hazel EX,5,203000000000.0,HW0237,수출
2025-12-10,T3409A-00.00PIN,(NEW)O2O2 D_Blending Rose EX,P3409A-00.00PIN,O2O2 D_Blending Rose EX,5,203000000000.0,HW0237,수출
2026-01-22,T3406A-00.00ASB,(NEW)O2O2 D_Ash Brown EX,P3406A-00.00ASB,O2O2 D_Ash Brown EX,500,203000000000.0,DD0181,수출
2026-01-22,T3406A-01.50ASB,(NEW)O2O2 D_Ash Brown EX,P3406A-01.50ASB,O2O2 D_Ash Brown EX,500,203000000000.0,DD0181,수출
2026-01-22,T3406A-02.50ASB,(NEW)O2O2 D_Ash Brown EX,P3406A-02.50ASB,O2O2 D_Ash Brown EX,500,203000000000.0,DD0181,수출
2026-01-22,T3406A-03.75ASB,(NEW)O2O2 D_Ash Brown EX,P3406A-03.75ASB,O2O2 D_Ash Brown EX,500,203000000000.0,DD0181,수출
2026-01-22,T3406A-04.25ASB,(NEW)O2O2 D_Ash Brown EX,P3406A-04.25ASB,O2O2 D_Ash Brown EX,500,203000000000.0,DD0181,수출
2026-01-22,T3406A-04.75ASB,(NEW)O2O2 D_Ash Brown EX,P3406A-04.75ASB,O2O2 D_Ash Brown EX,500,203000000000.0,DD0181,수출
2026-01-22,T3406A-06.00ASB,(NEW)O2O2 D_Ash Brown EX,P3406A-06.00ASB,O2O2 D_Ash Brown EX,500,203000000000.0,DD0181,수출
2026-01-22,T3406A-06.50ASB,(NEW)O2O2 D_Ash Brown EX,P3406A-06.50ASB,O2O2 D_Ash Brown EX,500,203000000000.0,DD0181,수출
2026-01-22,T3406A-07.00ASB,(NEW)O2O2 D_Ash Brown EX,P3406A-07.00ASB,O2O2 D_Ash Brown EX,500,203000000000.0,DD0181,수출
2026-01-22,T3406A-09.00ASB,(NEW)O2O2 D_Ash Brown EX,P3406A-09.00ASB,O2O2 D_Ash Brown EX,500,203000000000.0,DD0181,수출
2026-01-22,T3406A-10.00ASB,(NEW)O2O2 D_Ash Brown EX,P3406A-10.00ASB,O2O2 D_Ash Brown EX,500,203000000000.0,DD0181,수출
2026-01-22,T3406A-00.00ASB,(NEW)O2O2 D_Ash Brown EX,P3406A-00.00ASB,O2O2 D_Ash Brown EX,280,203000000000.0,DD0181,수출
2026-01-22,T3405A-00.00SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,500,203000000000.0,DD0181,수출
2026-01-22,T3405A-02.50SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-02.50SPC,O2O2 D_Sepia Choco EX,500,203000000000.0,DD0181,수출
2026-01-22,T3405A-03.75SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-03.75SPC,O2O2 D_Sepia Choco EX,500,203000000000.0,DD0181,수출
2026-01-22,T3405A-04.00SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-04.00SPC,O2O2 D_Sepia Choco EX,500,203000000000.0,DD0181,수출
2026-01-22,T3405A-04.50SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-04.50SPC,O2O2 D_Sepia Choco EX,500,203000000000.0,DD0181,수출
2026-01-22,T3405A-06.00SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-06.00SPC,O2O2 D_Sepia Choco EX,500,203000000000.0,DD0181,수출
2026-01-22,T3405A-07.00SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-07.00SPC,O2O2 D_Sepia Choco EX,500,203000000000.0,DD0181,수출
2026-01-22,T3405A-08.50SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-08.50SPC,O2O2 D_Sepia Choco EX,500,203000000000.0,DD0181,수출
2026-01-22,T3405A-09.50SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-09.50SPC,O2O2 D_Sepia Choco EX,500,203000000000.0,DD0181,수출
2026-01-22,T3405A-10.00SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-10.00SPC,O2O2 D_Sepia Choco EX,500,203000000000.0,DD0181,수출
2026-01-22,T3405A-00.00SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,250,203000000000.0,DD0181,수출
2026-01-22,T3407A-01.50ASG,(NEW)O2O2 D_Ash Gray EX,P3407A-01.50ASG,O2O2 D_Ash Gray EX,500,203000000000.0,DD0181,수출
2026-01-22,T3407A-02.00ASG,(NEW)O2O2 D_Ash Gray EX,P3407A-02.00ASG,O2O2 D_Ash Gray EX,500,203000000000.0,DD0181,수출
2026-01-22,T3407A-02.50ASG,(NEW)O2O2 D_Ash Gray EX,P3407A-02.50ASG,O2O2 D_Ash Gray EX,500,203000000000.0,DD0181,수출
2026-01-22,T3407A-05.50ASG,(NEW)O2O2 D_Ash Gray EX,P3407A-05.50ASG,O2O2 D_Ash Gray EX,500,203000000000.0,DD0181,수출
2026-01-22,T3407A-07.00ASG,(NEW)O2O2 D_Ash Gray EX,P3407A-07.00ASG,O2O2 D_Ash Gray EX,500,203000000000.0,DD0181,수출
2026-01-22,T3407A-10.00ASG,(NEW)O2O2 D_Ash Gray EX,P3407A-10.00ASG,O2O2 D_Ash Gray EX,500,203000000000.0,DD0181,수출
2026-01-22,T3407A-00.00ASG,(NEW)O2O2 D_Ash Gray EX,P3407A-00.00ASG,O2O2 D_Ash Gray EX,150,203000000000.0,DD0181,수출
2026-01-22,T3408A-01.00BRW,(NEW)O2O2 D_Blending Hazel EX,P3408A-01.00BRW,O2O2 D_Blending Hazel EX,500,203000000000.0,DD0181,수출
2026-01-22,T3408A-01.50BRW,(NEW)O2O2 D_Blending Hazel EX,P3408A-01.50BRW,O2O2 D_Blending Hazel EX,500,203000000000.0,DD0181,수출
2026-01-22,T3408A-02.50BRW,(NEW)O2O2 D_Blending Hazel EX,P3408A-02.50BRW,O2O2 D_Blending Hazel EX,500,203000000000.0,DD0181,수출
2026-01-22,T3408A-03.00BRW,(NEW)O2O2 D_Blending Hazel EX,P3408A-03.00BRW,O2O2 D_Blending Hazel EX,500,203000000000.0,DD0181,수출
2026-01-22,T3408A-04.50BRW,(NEW)O2O2 D_Blending Hazel EX,P3408A-04.50BRW,O2O2 D_Blending Hazel EX,500,203000000000.0,DD0181,수출
2026-01-22,T3408A-06.00BRW,(NEW)O2O2 D_Blending Hazel EX,P3408A-06.00BRW,O2O2 D_Blending Hazel EX,500,203000000000.0,DD0181,수출
2026-01-22,T3408A-06.50BRW,(NEW)O2O2 D_Blending Hazel EX,P3408A-06.50BRW,O2O2 D_Blending Hazel EX,500,203000000000.0,DD0181,수출
2026-01-22,T3408A-08.50BRW,(NEW)O2O2 D_Blending Hazel EX,P3408A-08.50BRW,O2O2 D_Blending Hazel EX,500,203000000000.0,DD0181,수출
2026-01-22,T3408A-09.50BRW,(NEW)O2O2 D_Blending Hazel EX,P3408A-09.50BRW,O2O2 D_Blending Hazel EX,500,203000000000.0,DD0181,수출
2026-01-22,T3408A-10.00BRW,(NEW)O2O2 D_Blending Hazel EX,P3408A-10.00BRW,O2O2 D_Blending Hazel EX,500,203000000000.0,DD0181,수출
2026-01-22,T3409A-00.00PIN,(NEW)O2O2 D_Blending Rose EX,P3409A-00.00PIN,O2O2 D_Blending Rose EX,300,203000000000.0,DD0181,수출
2026-01-22,T3408A-00.00BRW,(NEW)O2O2 D_Blending Hazel EX,P3408A-00.00BRW,O2O2 D_Blending Hazel EX,250,203000000000.0,DD0181,수출
2026-01-22,T3409A-01.00PIN,(NEW)O2O2 D_Blending Rose EX,P3409A-01.00PIN,O2O2 D_Blending Rose EX,500,203000000000.0,DD0181,수출
2026-01-22,T3409A-02.00PIN,(NEW)O2O2 D_Blending Rose EX,P3409A-02.00PIN,O2O2 D_Blending Rose EX,500,203000000000.0,DD0181,수출
2026-01-22,T3409A-03.00PIN,(NEW)O2O2 D_Blending Rose EX,P3409A-03.00PIN,O2O2 D_Blending Rose EX,500,203000000000.0,DD0181,수출
2026-01-22,T3409A-03.50PIN,(NEW)O2O2 D_Blending Rose EX,P3409A-03.50PIN,O2O2 D_Blending Rose EX,500,203000000000.0,DD0181,수출
2026-01-22,T3409A-03.75PIN,(NEW)O2O2 D_Blending Rose EX,P3409A-03.75PIN,O2O2 D_Blending Rose EX,500,203000000000.0,DD0181,수출
2026-01-22,T3409A-04.25PIN,(NEW)O2O2 D_Blending Rose EX,P3409A-04.25PIN,O2O2 D_Blending Rose EX,500,203000000000.0,DD0181,수출
2026-01-22,T3409A-04.75PIN,(NEW)O2O2 D_Blending Rose EX,P3409A-04.75PIN,O2O2 D_Blending Rose EX,500,203000000000.0,DD0181,수출
2026-01-22,T3409A-05.50PIN,(NEW)O2O2 D_Blending Rose EX,P3409A-05.50PIN,O2O2 D_Blending Rose EX,500,203000000000.0,DD0181,수출
2026-01-22,T3409A-06.50PIN,(NEW)O2O2 D_Blending Rose EX,P3409A-06.50PIN,O2O2 D_Blending Rose EX,500,203000000000.0,DD0181,수출
2026-01-22,T3409A-08.50PIN,(NEW)O2O2 D_Blending Rose EX,P3409A-08.50PIN,O2O2 D_Blending Rose EX,500,203000000000.0,DD0181,수출
2026-01-22,T3409A-09.00PIN,(NEW)O2O2 D_Blending Rose EX,P3409A-09.00PIN,O2O2 D_Blending Rose EX,500,203000000000.0,DD0181,수출
2026-01-22,T3409A-10.00PIN,(NEW)O2O2 D_Blending Rose EX,P3409A-10.00PIN,O2O2 D_Blending Rose EX,500,203000000000.0,DD0181,수출
2026-01-23,T3405A-01.25SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-01.25SPC,O2O2 D_Sepia Choco EX,330,203000000000.0,DD0333,수출
2026-01-23,T3405A-01.75SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-01.75SPC,O2O2 D_Sepia Choco EX,420,203000000000.0,DD0333,수출
2026-01-23,T3405A-02.00SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-02.00SPC,O2O2 D_Sepia Choco EX,120,203000000000.0,DD0333,수출
2026-01-23,T3405A-02.75SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-02.75SPC,O2O2 D_Sepia Choco EX,660,203000000000.0,DD0333,수출
2026-01-23,T3405A-03.50SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-03.50SPC,O2O2 D_Sepia Choco EX,150,203000000000.0,DD0333,수출
2026-01-23,T3405A-04.25SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-04.25SPC,O2O2 D_Sepia Choco EX,240,203000000000.0,DD0333,수출
2026-01-23,T3405A-05.00SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-05.00SPC,O2O2 D_Sepia Choco EX,420,203000000000.0,DD0333,수출
2026-01-23,T3405A-05.50SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-05.50SPC,O2O2 D_Sepia Choco EX,210,203000000000.0,DD0333,수출
2026-01-23,T3405A-06.50SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-06.50SPC,O2O2 D_Sepia Choco EX,210,203000000000.0,DD0333,수출
2026-01-23,T3405A-07.00SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-07.00SPC,O2O2 D_Sepia Choco EX,240,203000000000.0,DD0333,수출
2026-01-23,T3405A-07.50SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-07.50SPC,O2O2 D_Sepia Choco EX,60,203000000000.0,DD0333,수출
2026-01-23,T3405A-08.00SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-08.00SPC,O2O2 D_Sepia Choco EX,60,203000000000.0,DD0333,수출
2026-01-23,T3405A-08.50SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-08.50SPC,O2O2 D_Sepia Choco EX,60,203000000000.0,DD0333,수출
2026-01-23,T3405A-09.00SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-09.00SPC,O2O2 D_Sepia Choco EX,90,203000000000.0,DD0333,수출
2026-01-23,T3405A-10.00SPC,(NEW)O2O2 D_Sepia Choco EX,P3405A-10.00SPC,O2O2 D_Sepia Choco EX,60,203000000000.0,DD0333,수출
2026-01-23,T3406A-00.00ASB,(NEW)O2O2 D_Ash Brown EX,P3406A-00.00ASB,O2O2 D_Ash Brown EX,420,203000000000.0,DD0333,수출
2026-01-23,T3406A-01.25ASB,(NEW)O2O2 D_Ash Brown EX,P3406A-01.25ASB,O2O2 D_Ash Brown EX,300,203000000000.0,DD0333,수출
2026-01-23,T3406A-01.75ASB,(NEW)O2O2 D_Ash Brown EX,P3406A-01.75ASB,O2O2 D_Ash Brown EX,90,203000000000.0,DD0333,수출
2026-01-23,T3406A-02.00ASB,(NEW)O2O2 D_Ash Brown EX,P3406A-02.00ASB,O2O2 D_Ash Brown EX,120,203000000000.0,DD0333,수출
2026-01-23,T3406A-02.75ASB,(NEW)O2O2 D_Ash Brown EX,P3406A-02.75ASB,O2O2 D_Ash Brown EX,330,203000000000.0,DD0333,수출
2026-01-23,T3406A-03.00ASB,(NEW)O2O2 D_Ash Brown EX,P3406A-03.00ASB,O2O2 D_Ash Brown EX,210,203000000000.0,DD0333,수출
2026-01-23,T3406A-03.25ASB,(NEW)O2O2 D_Ash Brown EX,P3406A-03.25ASB,O2O2 D_Ash Brown EX,30,203000000000.0,DD0333,수출
2026-01-23,T3406A-03.50ASB,(NEW)O2O2 D_Ash Brown EX,P3406A-03.50ASB,O2O2 D_Ash Brown EX,210,203000000000.0,DD0333,수출
2026-01-23,T3406A-04.00ASB,(NEW)O2O2 D_Ash Brown EX,P3406A-04.00ASB,O2O2 D_Ash Brown EX,330,203000000000.0,DD0333,수출
2026-01-23,T3406A-04.25ASB,(NEW)O2O2 D_Ash Brown EX,P3406A-04.25ASB,O2O2 D_Ash Brown EX,180,203000000000.0,DD0333,수출
2026-01-23,T3406A-04.50ASB,(NEW)O2O2 D_Ash Brown EX,P3406A-04.50ASB,O2O2 D_Ash Brown EX,390,203000000000.0,DD0333,수출
2026-01-23,T3406A-06.00ASB,(NEW)O2O2 D_Ash Brown EX,P3406A-06.00ASB,O2O2 D_Ash Brown EX,270,203000000000.0,DD0333,수출
